order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20260215-242750,2026-02-15T11:34:09.285265,REST-AUH-002,CUST-10287,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.64, ""subtotal"": 39.28}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.02, ""subtotal"": 114.06}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.72, ""subtotal"": 36.72}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.82, ""subtotal"": 15.64}]",205.7,wallet,completed,2026-02-15T11:34:09.285265
ORD-20260215-717436,2026-02-15T11:38:05.285265,REST-AUH-001,CUST-10158,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.41, ""subtotal"": 115.23}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.43, ""subtotal"": 36.86}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.62, ""subtotal"": 28.86}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.5, ""subtotal"": 23.0}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.08, ""subtotal"": 123.24}]",327.19,wallet,completed,2026-02-15T11:38:05.285265
ORD-20260215-422741,2026-02-15T11:44:20.285265,REST-SHJ-001,CUST-10015,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.45, ""subtotal"": 36.45}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.75, ""subtotal"": 131.25}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.97, ""subtotal"": 11.94}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.26, ""subtotal"": 123.78}]",303.42,wallet,delivered,2026-02-15T11:44:20.285265
ORD-20260215-488209,2026-02-15T12:35:55.285265,REST-AUH-002,CUST-10219,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.72, ""subtotal"": 110.16}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.05, ""subtotal"": 30.1}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.72, ""subtotal"": 63.72}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.83, ""subtotal"": 65.49}]",269.47,cash,completed,2026-02-15T12:35:55.285265
ORD-20260215-133089,2026-02-15T13:33:26.285265,REST-SHJ-001,CUST-10326,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.91, ""subtotal"": 53.73}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.9, ""subtotal"": 35.8}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.54, ""subtotal"": 34.62}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.97, ""subtotal"": 11.94}]",136.09,wallet,completed,2026-02-15T13:33:26.285265
ORD-20260215-882536,2026-02-15T14:01:39.285265,REST-SHJ-001,CUST-10316,dine_in,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.78, ""subtotal"": 119.34}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.54, ""subtotal"": 11.54}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.14, ""subtotal"": 20.28}]",151.16,card,completed,2026-02-15T14:01:39.285265
ORD-20260215-989344,2026-02-15T14:04:58.285265,REST-AUH-002,CUST-10441,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.64, ""subtotal"": 39.28}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.8, ""subtotal"": 77.6}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.28, ""subtotal"": 138.84}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.72, ""subtotal"": 35.72}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.83, ""subtotal"": 43.66}]",335.1,cash,delivered,2026-02-15T14:04:58.285265
ORD-20260215-646373,2026-02-15T14:50:23.285265,REST-DXB-002,CUST-10133,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.27, ""subtotal"": 34.27}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.81, ""subtotal"": 17.81}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.18, ""subtotal"": 38.18}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.14, ""subtotal"": 117.42}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 37.42, ""subtotal"": 74.84}]",282.52,card,completed,2026-02-15T14:50:23.285265
ORD-20260215-303642,2026-02-15T15:07:57.285265,REST-DXB-001,CUST-10438,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.61, ""subtotal"": 69.22}]",69.22,cash,completed,2026-02-15T15:07:57.285265
ORD-20260215-722630,2026-02-15T15:17:06.285265,REST-DXB-001,CUST-10340,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.96, ""subtotal"": 22.96}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.16, ""subtotal"": 86.32}]",109.28,card,delivered,2026-02-15T15:17:06.285265
ORD-20260215-308052,2026-02-15T15:29:24.285265,REST-DXB-002,CUST-10323,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 53.11, ""subtotal"": 159.33}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.92, ""subtotal"": 15.84}]",175.17,cash,delivered,2026-02-15T15:29:24.285265
ORD-20260215-692924,2026-02-15T15:42:45.285265,REST-DXB-002,CUST-10448,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 53.11, ""subtotal"": 106.22}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.63, ""subtotal"": 55.89}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.68, ""subtotal"": 93.36}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 64.54, ""subtotal"": 129.08}]",384.55,wallet,completed,2026-02-15T15:42:45.285265
ORD-20260215-820222,2026-02-15T16:03:00.285265,REST-SHJ-001,CUST-10098,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.43, ""subtotal"": 127.29}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.19, ""subtotal"": 45.57}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.9, ""subtotal"": 17.9}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.27, ""subtotal"": 54.81}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.74, ""subtotal"": 137.22}]",382.79,cash,delivered,2026-02-15T16:03:00.285265
ORD-20260215-211698,2026-02-15T16:28:24.285265,REST-SHJ-001,CUST-10092,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 41.19, ""subtotal"": 123.57}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.1, ""subtotal"": 44.2}]",167.77,wallet,delivered,2026-02-15T16:28:24.285265
ORD-20260215-846343,2026-02-15T16:45:53.285265,REST-AUH-002,CUST-10396,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.02, ""subtotal"": 76.04}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.24, ""subtotal"": 24.48}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 44.68, ""subtotal"": 44.68}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.82, ""subtotal"": 15.64}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.91, ""subtotal"": 79.82}]",240.66,wallet,delivered,2026-02-15T16:45:53.285265
ORD-20260215-909078,2026-02-15T17:29:27.285265,REST-DXB-001,CUST-10230,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.16, ""subtotal"": 44.32}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.27, ""subtotal"": 45.81}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.31, ""subtotal"": 17.31}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.0, ""subtotal"": 153.0}]",279.12,card,delivered,2026-02-15T17:29:27.285265
ORD-20260215-567385,2026-02-15T17:35:04.285265,REST-DXB-002,CUST-10219,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.27, ""subtotal"": 34.27}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.0, ""subtotal"": 80.0}]",114.27,card,delivered,2026-02-15T17:35:04.285265
ORD-20260215-124068,2026-02-15T17:38:26.285265,REST-DXB-001,CUST-10111,takeaway,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.27, ""subtotal"": 30.54}]",30.54,cash,completed,2026-02-15T17:38:26.285265
ORD-20260215-879806,2026-02-15T17:46:56.285265,REST-AUH-002,CUST-10072,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.81, ""subtotal"": 56.43}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.91, ""subtotal"": 5.91}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.8, ""subtotal"": 77.6}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.25, ""subtotal"": 54.75}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.64, ""subtotal"": 19.64}]",214.33,wallet,delivered,2026-02-15T17:46:56.285265
ORD-20260215-880703,2026-02-15T17:58:17.285265,REST-AUH-002,CUST-10351,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.24, ""subtotal"": 36.72}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.28, ""subtotal"": 138.84}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.83, ""subtotal"": 21.83}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.55, ""subtotal"": 52.65}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 55.9, ""subtotal"": 55.9}]",305.94,wallet,completed,2026-02-15T17:58:17.285265
ORD-20260215-929998,2026-02-15T18:44:18.285265,REST-AUH-001,CUST-10416,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.46, ""subtotal"": 42.92}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.55, ""subtotal"": 63.55}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.78, ""subtotal"": 22.78}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.54, ""subtotal"": 52.54}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.43, ""subtotal"": 55.29}]",237.08,wallet,completed,2026-02-15T18:44:18.285265
ORD-20260215-434606,2026-02-15T18:56:08.285265,REST-AUH-001,CUST-10471,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.09, ""subtotal"": 54.27}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.54, ""subtotal"": 105.08}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.45, ""subtotal"": 30.9}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.29, ""subtotal"": 51.87}]",242.12,wallet,delivered,2026-02-15T18:56:08.285265
ORD-20260215-710539,2026-02-15T18:58:18.285265,REST-DXB-002,CUST-10465,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.8, ""subtotal"": 101.6}]",101.6,wallet,delivered,2026-02-15T18:58:18.285265
ORD-20260215-343365,2026-02-15T20:05:28.285265,REST-SHJ-001,CUST-10289,delivery,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.24, ""subtotal"": 15.24}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.78, ""subtotal"": 119.34}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.26, ""subtotal"": 82.52}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.43, ""subtotal"": 127.29}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.54, ""subtotal"": 34.62}]",379.01,card,completed,2026-02-15T20:05:28.285265
ORD-20260215-352345,2026-02-15T20:32:57.285265,REST-AUH-001,CUST-10461,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.46, ""subtotal"": 64.38}]",64.38,wallet,completed,2026-02-15T20:32:57.285265
ORD-20260215-751230,2026-02-15T20:53:30.285265,REST-DXB-002,CUST-10459,dine_in,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 64.54, ""subtotal"": 64.54}]",64.54,wallet,completed,2026-02-15T20:53:30.285265
ORD-20260215-995978,2026-02-15T21:19:39.285265,REST-AUH-001,CUST-10344,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.43, ""subtotal"": 41.43}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.32, ""subtotal"": 36.96}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.38, ""subtotal"": 61.14}]",139.53,wallet,completed,2026-02-15T21:19:39.285265
ORD-20260215-582018,2026-02-15T21:22:37.285265,REST-DXB-001,CUST-10350,dine_in,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.27, ""subtotal"": 45.81}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.68, ""subtotal"": 54.68}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.0, ""subtotal"": 51.0}]",151.49,cash,completed,2026-02-15T21:22:37.285265
ORD-20260215-771802,2026-02-15T21:28:17.285265,REST-DXB-001,CUST-10417,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 22.96, ""subtotal"": 45.92}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 66.53, ""subtotal"": 133.06}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.67, ""subtotal"": 7.67}]",205.33,wallet,delivered,2026-02-15T21:28:17.285265
ORD-20260215-394127,2026-02-15T21:47:44.285265,REST-DXB-002,CUST-10245,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.14, ""subtotal"": 39.14}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.0, ""subtotal"": 120.0}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.28, ""subtotal"": 54.84}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.63, ""subtotal"": 18.63}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}]",238.47,cash,delivered,2026-02-15T21:47:44.285265
ORD-20260215-894377,2026-02-15T21:53:23.285265,REST-SHJ-001,CUST-10029,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.47, ""subtotal"": 24.94}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.8, ""subtotal"": 146.4}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.54, ""subtotal"": 34.62}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.85, ""subtotal"": 37.7}]",243.66,card,completed,2026-02-15T21:53:23.285265
ORD-20260215-947200,2026-02-15T22:09:57.285265,REST-AUH-001,CUST-10071,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.08, ""subtotal"": 141.24}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.29, ""subtotal"": 17.29}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.04, ""subtotal"": 144.12}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 55.4, ""subtotal"": 55.4}]",358.05,wallet,delivered,2026-02-15T22:09:57.285265
ORD-20260215-354422,2026-02-15T22:24:26.285265,REST-DXB-001,CUST-10104,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.95, ""subtotal"": 45.95}]",45.95,card,completed,2026-02-15T22:24:26.285265
ORD-20260215-651009,2026-02-15T22:38:29.285265,REST-DXB-002,CUST-10424,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.68, ""subtotal"": 93.36}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.12, ""subtotal"": 36.36}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.0, ""subtotal"": 120.0}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.18, ""subtotal"": 38.18}]",287.9,card,completed,2026-02-15T22:38:29.285265
ORD-20260215-201766,2026-02-15T22:44:20.285265,REST-DXB-001,CUST-10426,delivery,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.27, ""subtotal"": 30.54}]",30.54,card,completed,2026-02-15T22:44:20.285265
ORD-20260215-620275,2026-02-15T22:57:24.285265,REST-DXB-001,CUST-10385,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.82, ""subtotal"": 17.64}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.57, ""subtotal"": 79.14}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.66, ""subtotal"": 81.32}]",178.1,wallet,completed,2026-02-15T22:57:24.285265
ORD-20260216-649856,2026-02-16T10:12:29.285265,REST-DXB-001,CUST-10362,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.99, ""subtotal"": 17.97}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.82, ""subtotal"": 8.82}]",26.79,card,completed,2026-02-16T10:12:29.285265
ORD-20260216-334703,2026-02-16T10:12:41.285265,REST-SHJ-001,CUST-10107,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.1, ""subtotal"": 66.3}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.45, ""subtotal"": 36.45}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.24, ""subtotal"": 30.48}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.78, ""subtotal"": 79.56}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 41.19, ""subtotal"": 41.19}]",253.98,wallet,completed,2026-02-16T10:12:41.285265
